date_id,factor_code,calc_version,universe_count,valid_count,coverage,rank_ic_1m,icir_1m,rank_ic_3m,icir_3m,rank_ic_6m,icir_6m,raw_rank_ic_1m,raw_icir_1m,raw_rank_ic_3m,raw_icir_3m,raw_rank_ic_6m,raw_icir_6m
20170331,mom_6_1,v1,1890,1883,0.996296,-0.02433,-0.154818,-0.025082,-0.146149,-0.042564,-0.096459,0.051029,-0.104167,0.049688,-0.000672,0.027404,0.066693
20170331,profit_growth_yoy,v1,1890,1890,1.0,-0.006491,0.318454,-0.006767,0.310166,0.031097,0.237776,0.018596,0.225454,0.038484,0.208703,0.097673,0.146901
20170331,revenue_growth_yoy,v1,1890,1890,1.0,0.065173,0.307739,0.050111,0.304057,0.054058,0.244405,0.081074,0.185214,0.086872,0.156902,0.089732,0.085729
20170331,reversal_1m,v1,1890,1890,1.0,-0.08521,0.624879,-0.063745,0.555557,-0.030957,0.490022,-0.184373,0.423724,-0.162011,0.440815,-0.095395,0.34638
20170331,reversal_3y_6m,v1,1890,1521,0.804762,0.087567,0.195368,0.065782,0.454155,0.073428,0.764196,0.062134,0.105354,0.040638,0.329672,0.048067,0.6174
20170331,roe_stability_12q,v1,1890,1595,0.843915,0.033457,0.443852,0.014414,0.619553,0.017515,0.796442,0.055699,0.341148,0.027147,0.416029,-0.018958,0.516131
20170331,roe_ttm_12q_avg,v1,1890,1595,0.843915,0.15593,0.3794,0.178763,0.43613,0.106094,0.571549,0.308233,0.150694,0.346568,0.140762,0.16882,0.150848
20170331,sp_ttm,v1,1890,1890,1.0,0.121626,0.485371,0.139873,0.769197,0.160487,1.000664,0.182556,0.252492,0.232424,0.43479,0.23257,0.573979
20170331,turnover_126d,v1,1890,1890,1.0,0.174858,0.775957,0.1606,1.39458,0.156202,1.713114,0.406715,0.321295,0.445458,0.532075,0.365129,0.620675
20170331,turnover_21d,v1,1890,1890,1.0,0.135538,0.954622,0.146169,1.69456,0.147878,1.976091,0.33513,0.463791,0.38711,0.716867,0.317491,0.808131
20170331,volatility_252d,v1,1890,1890,1.0,0.199391,0.640687,0.206988,1.166378,0.185259,1.571596,0.368727,0.346019,0.397839,0.632278,0.299779,0.794059
20170428,accruals,v1,1894,1825,0.963569,0.048567,0.357892,0.09016,0.72855,0.054736,1.215305,0.064358,0.211417,0.177994,0.49856,0.098349,0.838447
20170428,bp_mrq,v1,1894,1894,1.0,0.06273,0.61027,0.154256,0.919814,0.090297,1.145666,0.152113,0.28927,0.313682,0.481868,0.167764,0.612919
20170428,cfp_ttm,v1,1894,1825,0.963569,0.055033,0.674564,0.14078,1.017288,0.095599,1.428307,0.146615,0.271694,0.299798,0.457473,0.198647,0.619696
20170428,div_yield_ttm,v1,1894,1894,1.0,0.113097,0.629696,0.080053,0.872906,0.103305,1.165816,0.208581,0.250628,0.166162,0.366375,0.186887,0.505118
20170428,earnings_accel_2q_avg,v1,1894,1633,0.862196,-0.011754,0.390516,0.063097,0.500094,0.058006,0.643093,-0.005058,0.302138,0.154453,0.413515,0.105541,0.553727
20170428,ep_ttm,v1,1894,1894,1.0,0.065367,0.568577,0.136913,0.689126,0.111989,0.867502,0.227087,0.261088,0.299075,0.3145,0.239711,0.349007
20170428,fcfe_to_equity,v1,1894,1823,0.962513,-0.009391,0.234265,0.002376,0.191946,-0.005002,0.360807,0.022772,0.13394,-0.001047,0.067703,-0.00223,0.175798
20170428,mom_6_1,v1,1894,1885,0.995248,-0.031393,-0.154818,0.046317,-0.146149,0.018358,-0.096459,0.013584,-0.104167,0.13949,-0.000672,0.080866,0.066693
20170428,profit_growth_yoy,v1,1894,1894,1.0,-0.015149,0.318454,0.109115,0.310166,0.113797,0.237776,0.01224,0.225454,0.20615,0.208703,0.186019,0.146901
20170428,revenue_growth_yoy,v1,1894,1894,1.0,0.010322,0.307739,0.037603,0.304057,0.085279,0.244405,0.03281,0.185214,0.099884,0.156902,0.140415,0.085729
20170428,reversal_1m,v1,1894,1894,1.0,-0.11283,0.624879,-0.036368,0.555557,-0.025378,0.490022,-0.286637,0.423724,-0.220375,0.440815,-0.188651,0.34638
20170428,reversal_3y_6m,v1,1894,1504,0.794087,0.059666,0.195368,0.077121,0.454155,0.038875,0.764196,0.042194,0.105354,0.087148,0.329672,0.026866,0.6174
20170428,roe_stability_12q,v1,1894,1618,0.854277,-0.006873,0.443852,-0.040719,0.619553,-0.017267,0.796442,0.020289,0.341148,-0.106151,0.416029,-0.043185,0.516131
20170428,roe_ttm_12q_avg,v1,1894,1618,0.854277,0.06636,0.3794,0.017844,0.43613,0.06342,0.571549,0.230717,0.150694,0.061776,0.140762,0.143102,0.150848
20170428,sp_ttm,v1,1894,1894,1.0,0.002236,0.485371,0.147891,0.769197,0.089589,1.000664,0.082652,0.252492,0.303948,0.43479,0.183839,0.573979
20170428,turnover_126d,v1,1894,1894,1.0,0.094662,0.775957,0.123539,1.39458,0.108835,1.713114,0.324826,0.321295,0.332973,0.532075,0.30317,0.620675
20170428,turnover_21d,v1,1894,1894,1.0,0.08246,0.954622,0.139824,1.69456,0.125406,1.976091,0.280935,0.463791,0.31787,0.716867,0.290355,0.808131
20170428,volatility_252d,v1,1894,1894,1.0,0.168892,0.640687,0.179383,1.166378,0.150303,1.571596,0.320135,0.346019,0.318807,0.632278,0.269661,0.794059
20170531,accruals,v1,1928,1857,0.963174,0.013557,0.357892,0.045851,0.72855,0.048677,1.215305,0.04382,0.211417,0.11279,0.49856,0.11344,0.838447
20170531,bp_mrq,v1,1928,1928,1.0,0.018097,0.61027,0.119917,0.919814,0.108108,1.145666,0.029529,0.28927,0.185414,0.481868,0.162067,0.612919
20170531,cfp_ttm,v1,1928,1857,0.963174,0.081038,0.674564,0.085977,1.017288,0.091047,1.428307,0.12417,0.271694,0.152751,0.457473,0.199983,0.619696
20170531,div_yield_ttm,v1,1928,1928,1.0,0.044155,0.629696,0.019981,0.872906,0.048299,1.165816,0.036188,0.250628,-0.002302,0.366375,0.093885,0.505118
20170531,earnings_accel_2q_avg,v1,1928,1662,0.862033,0.090637,0.390516,0.090454,0.500094,0.065712,0.643093,0.126418,0.302138,0.16654,0.413515,0.125293,0.553727
20170531,ep_ttm,v1,1928,1928,1.0,0.155319,0.568577,0.106995,0.689126,0.105744,0.867502,0.163476,0.261088,0.119514,0.3145,0.205347,0.349007
20170531,fcfe_to_equity,v1,1928,1855,0.962137,0.007411,0.234265,-0.003383,0.191946,-0.014659,0.360807,0.001501,0.13394,-0.045195,0.067703,-0.0378,0.175798
20170531,mom_6_1,v1,1928,1917,0.994295,0.079967,-0.154818,0.038314,-0.146149,0.040791,-0.096459,0.085231,-0.104167,0.049359,-0.000672,0.149683,0.066693
20170531,profit_growth_yoy,v1,1928,1928,1.0,0.093201,0.318454,0.175934,0.310166,0.117292,0.237776,0.157887,0.225454,0.266427,0.208703,0.209419,0.146901
20170531,revenue_growth_yoy,v1,1928,1928,1.0,0.052111,0.307739,0.087236,0.304057,0.091646,0.244405,0.096532,0.185214,0.156105,0.156902,0.150359,0.085729
20170531,reversal_1m,v1,1928,1928,1.0,0.223119,0.624879,0.217434,0.555557,0.108379,0.490022,0.201554,0.423724,0.177083,0.440815,-0.0148,0.34638
20170531,reversal_3y_6m,v1,1928,1499,0.77749,-0.031543,0.195368,0.011393,0.454155,0.035276,0.764196,-0.047819,0.105354,0.017647,0.329672,0.033358,0.6174
20170531,roe_stability_12q,v1,1928,1646,0.853734,-0.014826,0.443852,-0.035392,0.619553,-0.02074,0.796442,-0.033847,0.341148,-0.128286,0.416029,-0.058356,0.516131
20170531,roe_ttm_12q_avg,v1,1928,1646,0.853734,0.086532,0.3794,-0.016249,0.43613,0.029838,0.571549,0.055512,0.150694,-0.128651,0.140762,0.064667,0.150848
20170531,sp_ttm,v1,1928,1928,1.0,0.106404,0.485371,0.154986,0.769197,0.14166,1.000664,0.152033,0.252492,0.200481,0.43479,0.198644,0.573979
20170531,turnover_126d,v1,1928,1928,1.0,0.041226,0.775957,0.086686,1.39458,0.121195,1.713114,0.09754,0.321295,0.114045,0.532075,0.293203,0.620675
20170531,turnover_21d,v1,1928,1928,1.0,0.07312,0.954622,0.11624,1.69456,0.155505,1.976091,0.119465,0.463791,0.146109,0.716867,0.277818,0.808131
20170531,volatility_252d,v1,1928,1928,1.0,0.036583,0.640687,0.0982,1.166378,0.122944,1.571596,0.072182,0.346019,0.101713,0.632278,0.240591,0.794059
20170630,accruals,v1,1954,1880,0.962129,0.071873,0.357892,0.006858,0.72855,0.066286,1.215305,0.166111,0.211417,0.038181,0.49856,0.137075,0.838447
20170630,bp_mrq,v1,1954,1954,1.0,0.230557,0.61027,0.13689,0.919814,0.115126,1.145666,0.361919,0.28927,0.130444,0.481868,0.162203,0.612919
20170630,cfp_ttm,v1,1954,1880,0.962129,0.127894,0.674564,0.045459,1.017288,0.099648,1.428307,0.246892,0.271694,0.051535,0.457473,0.206652,0.619696
20170630,div_yield_ttm,v1,1954,1954,1.0,-0.02948,0.629696,-0.006176,0.872906,0.022549,1.165816,-0.009782,0.250628,-0.039849,0.366375,0.075965,0.505118
20170630,earnings_accel_2q_avg,v1,1954,1658,0.848516,0.065061,0.390516,0.049204,0.500094,0.076604,0.643093,0.168065,0.302138,0.107337,0.413515,0.134345,0.553727
20170630,ep_ttm,v1,1954,1954,1.0,0.105667,0.568577,0.063802,0.689126,0.075717,0.867502,0.192616,0.261088,0.024496,0.3145,0.188054,0.349007
20170630,fcfe_to_equity,v1,1954,1877,0.960594,0.019847,0.234265,0.002757,0.191946,-0.012158,0.360807,-0.02112,0.13394,-0.031124,0.067703,-0.025801,0.175798
20170630,mom_6_1,v1,1954,1939,0.992323,-0.036312,-0.154818,-0.078212,-0.146149,0.023881,-0.096459,0.070036,-0.104167,-0.060524,-0.000672,0.191635,0.066693
20170630,profit_growth_yoy,v1,1954,1954,1.0,0.168726,0.318454,0.12645,0.310166,0.112558,0.237776,0.270302,0.225454,0.196057,0.208703,0.200683,0.146901
20170630,revenue_growth_yoy,v1,1954,1954,1.0,0.050074,0.307739,0.083803,0.304057,0.073566,0.244405,0.108939,0.185214,0.141401,0.156902,0.125364,0.085729
20170630,reversal_1m,v1,1954,1954,1.0,-0.092671,0.624879,-0.059872,0.555557,-0.084992,0.490022,-0.14031,0.423724,-0.134574,0.440815,-0.114995,0.34638
20170630,reversal_3y_6m,v1,1954,1495,0.765097,0.0839,0.195368,0.036532,0.454155,0.070511,0.764196,0.099986,0.105354,0.031266,0.329672,0.080495,0.6174
20170630,roe_stability_12q,v1,1954,1643,0.840839,-0.020974,0.443852,0.006922,0.619553,-0.013071,0.796442,-0.121014,0.341148,-0.071509,0.416029,-0.042565,0.516131
20170630,roe_ttm_12q_avg,v1,1954,1643,0.840839,-0.070403,0.3794,-0.045831,0.43613,-0.004911,0.571549,-0.151775,0.150694,-0.141813,0.140762,0.06185,0.150848
20170630,sp_ttm,v1,1954,1954,1.0,0.192114,0.485371,0.116512,0.769197,0.137179,1.000664,0.304511,0.252492,0.106698,0.43479,0.198855,0.573979
20170630,turnover_126d,v1,1954,1954,1.0,0.177287,0.775957,0.12282,1.39458,0.143338,1.713114,0.253531,0.321295,0.111302,0.532075,0.331478,0.620675
20170630,turnover_21d,v1,1954,1954,1.0,0.201615,0.954622,0.137222,1.69456,0.178869,1.976091,0.285233,0.463791,0.12296,0.716867,0.328165,0.808131
20170630,volatility_252d,v1,1954,1954,1.0,0.203262,0.640687,0.113922,1.166378,0.151403,1.571596,0.262794,0.346019,0.090075,0.632278,0.298238,0.794059
20170731,accruals,v1,2004,1929,0.962575,-0.039016,0.357892,-0.037229,0.72855,0.05207,1.215305,-0.094554,0.211417,-0.065774,0.49856,0.106005,0.838447
20170731,bp_mrq,v1,2004,2004,1.0,-0.055689,0.61027,-0.093423,0.919814,0.037681,1.145666,-0.137834,0.28927,-0.17363,0.481868,0.091619,0.612919
20170731,cfp_ttm,v1,2004,1929,0.962575,-0.048767,0.674564,-0.028183,1.017288,0.082847,1.428307,-0.15092,0.271694,-0.049839,0.457473,0.187623,0.619696
20170731,div_yield_ttm,v1,2004,2004,1.0,0.015062,0.629696,0.06317,0.872906,0.08087,1.165816,-0.064278,0.250628,0.083901,0.366375,0.181031,0.505118
20170731,earnings_accel_2q_avg,v1,2004,1658,0.827345,0.009867,0.390516,0.005479,0.500094,0.02998,0.643093,-0.030895,0.302138,-0.036223,0.413515,0.057678,0.553727
20170731,ep_ttm,v1,2004,2004,1.0,-0.017295,0.568577,0.026939,0.689126,0.099717,0.867502,-0.117496,0.261088,0.019938,0.3145,0.239032,0.349007
20170731,fcfe_to_equity,v1,2004,1925,0.960579,-0.074063,0.234265,-0.055782,0.191946,-0.026997,0.360807,-0.094364,0.13394,-0.035951,0.067703,0.003349,0.175798
20170731,mom_6_1,v1,2004,1988,0.992016,0.011582,-0.154818,0.080858,-0.146149,0.080096,-0.096459,-0.069234,-0.104167,0.088164,-0.000672,0.220907,0.066693
20170731,profit_growth_yoy,v1,2004,2004,1.0,0.009532,0.318454,-0.025273,0.310166,0.025322,0.237776,-0.036457,0.225454,-0.042713,0.208703,0.071582,0.146901
20170731,revenue_growth_yoy,v1,2004,2004,1.0,0.054431,0.307739,0.076595,0.304057,0.050249,0.244405,0.041914,0.185214,0.052389,0.156902,0.05053,0.085729
20170731,reversal_1m,v1,2004,2004,1.0,0.270946,0.624879,0.203964,0.555557,0.055256,0.490022,0.369801,0.423724,0.285154,0.440815,-0.02906,0.34638
20170731,reversal_3y_6m,v1,2004,1486,0.741517,-0.033939,0.195368,-0.025338,0.454155,0.047171,0.764196,-0.003622,0.105354,-0.022667,0.329672,0.03766,0.6174
20170731,roe_stability_12q,v1,2004,1640,0.818363,-0.006241,0.443852,0.053606,0.619553,0.018142,0.796442,-0.008579,0.341148,0.114459,0.416029,0.043987,0.516131
20170731,roe_ttm_12q_avg,v1,2004,1640,0.818363,-0.011779,0.3794,0.103827,0.43613,0.084231,0.571549,-0.035409,0.150694,0.204774,0.140762,0.237398,0.150848
20170731,sp_ttm,v1,2004,2004,1.0,-0.017522,0.485371,-0.068486,0.769197,0.076412,1.000664,-0.156276,0.252492,-0.117589,0.43479,0.116331,0.573979
20170731,turnover_126d,v1,2004,2004,1.0,-0.07923,0.775957,-0.021081,1.39458,0.054864,1.713114,-0.193787,0.321295,0.028299,0.532075,0.30695,0.620675
20170731,turnover_21d,v1,2004,2004,1.0,0.030752,0.954622,0.097224,1.69456,0.138389,1.976091,-0.070183,0.463791,0.1629,0.716867,0.327773,0.808131
20170731,volatility_252d,v1,2004,2004,1.0,-0.126237,0.640687,-0.033293,1.166378,0.064692,1.571596,-0.226191,0.346019,0.01359,0.632278,0.280338,0.794059
20170831,accruals,v1,2053,1975,0.962007,-0.022224,0.357892,0.011765,0.72855,0.030155,1.215305,-0.095845,0.211417,0.037795,0.49856,0.074826,0.838447
20170831,bp_mrq,v1,2053,2053,1.0,0.003504,0.61027,0.04852,0.919814,0.075084,1.145666,-0.11043,0.28927,0.061588,0.481868,0.121431,0.612919
20170831,cfp_ttm,v1,2053,1975,0.962007,-0.026115,0.674564,0.046532,1.017288,0.09183,1.428307,-0.099459,0.271694,0.139861,0.457473,0.219443,0.619696
20170831,div_yield_ttm,v1,2053,2053,1.0,0.060226,0.629696,0.065358,0.872906,0.089726,1.165816,0.012736,0.250628,0.176914,0.366375,0.222327,0.505118
20170831,earnings_accel_2q_avg,v1,2053,1694,0.825134,0.005293,0.390516,0.0339,0.500094,0.091547,0.643093,-0.016622,0.302138,0.06082,0.413515,0.140242,0.553727
20170831,ep_ttm,v1,2053,2053,1.0,0.041875,0.568577,0.120393,0.689126,0.177545,0.867502,-0.049597,0.261088,0.23297,0.3145,0.346225,0.349007
20170831,fcfe_to_equity,v1,2053,1973,0.961033,0.062657,0.234265,0.022357,0.191946,0.022861,0.360807,0.05219,0.13394,0.08999,0.067703,0.116573,0.175798
20170831,mom_6_1,v1,2053,2041,0.994155,-0.042361,-0.154818,0.037451,-0.146149,0.097777,-0.096459,-0.074326,-0.104167,0.205598,-0.000672,0.328933,0.066693
20170831,profit_growth_yoy,v1,2053,2053,1.0,-0.024975,0.318454,0.029844,0.310166,0.103194,0.237776,-0.031989,0.225454,0.064215,0.208703,0.164311,0.146901
20170831,revenue_growth_yoy,v1,2053,2053,1.0,0.012261,0.307739,0.061778,0.304057,0.094428,0.244405,0.01398,0.185214,0.076547,0.156902,0.115058,0.085729
20170831,reversal_1m,v1,2053,2053,1.0,-0.003987,0.624879,-0.032616,0.555557,-0.00278,0.490022,-0.039533,0.423724,0.015475,0.440815,0.061186,0.34638
20170831,reversal_3y_6m,v1,2053,1510,0.735509,0.012441,0.195368,0.031804,0.454155,0.049972,0.764196,0.017959,0.105354,0.001113,0.329672,0.025579,0.6174
20170831,roe_stability_12q,v1,2053,1674,0.815392,0.074264,0.443852,0.050155,0.619553,0.035011,0.796442,0.100992,0.341148,0.094135,0.416029,0.068177,0.516131
20170831,roe_ttm_12q_avg,v1,2053,1674,0.815392,0.038344,0.3794,0.085015,0.43613,0.130888,0.571549,0.051037,0.150694,0.245497,0.140762,0.303191,0.150848
20170831,sp_ttm,v1,2053,2053,1.0,-0.024027,0.485371,0.043813,0.769197,0.074597,1.000664,-0.081084,0.252492,0.103004,0.43479,0.158842,0.573979
20170831,turnover_126d,v1,2053,2053,1.0,0.105181,0.775957,0.151241,1.39458,0.124809,1.713114,0.068627,0.321295,0.3565,0.532075,0.396995,0.620675
20170831,turnover_21d,v1,2053,2053,1.0,0.131545,0.954622,0.177661,1.69456,0.144099,1.976091,0.096844,0.463791,0.368326,0.716867,0.36867,0.808131
20170831,volatility_252d,v1,2053,2053,1.0,0.10971,0.640687,0.159138,1.166378,0.151903,1.571596,0.078411,0.346019,0.332962,0.632278,0.381829,0.794059
20170929,accruals,v1,2103,2025,0.96291,0.020201,0.357892,0.063076,0.72855,0.042694,1.215305,0.05955,0.211417,0.113227,0.49856,0.040474,0.838447
20170929,bp_mrq,v1,2103,2103,1.0,-0.044398,0.61027,0.050381,0.919814,0.019683,1.145666,0.00775,0.28927,0.124937,0.481868,0.019201,0.612919
20170929,cfp_ttm,v1,2103,2025,0.96291,0.031556,0.674564,0.093952,1.017288,0.077625,1.428307,0.142545,0.271694,0.229702,0.457473,0.150114,0.619696
20170929,div_yield_ttm,v1,2103,2103,1.0,0.055256,0.629696,0.040939,0.872906,0.074752,1.165816,0.209086,0.250628,0.196841,0.366375,0.195304,0.505118
20170929,earnings_accel_2q_avg,v1,2103,1729,0.822159,0.085283,0.390516,0.085024,0.500094,0.0967,0.643093,0.09827,0.302138,0.130638,0.413515,0.107852,0.553727
20170929,ep_ttm,v1,2103,2103,1.0,0.070544,0.568577,0.095677,0.689126,0.124833,0.867502,0.236401,0.261088,0.285487,0.3145,0.255475,0.349007
20170929,fcfe_to_equity,v1,2103,2023,0.961959,-0.050545,0.234265,-0.005611,0.191946,-0.007527,0.360807,0.033808,0.13394,0.087476,0.067703,0.087011,0.175798
20170929,mom_6_1,v1,2103,2087,0.992392,0.053961,-0.154818,0.105463,-0.146149,0.102543,-0.096459,0.140431,-0.104167,0.293325,-0.000672,0.241758,0.066693
20170929,profit_growth_yoy,v1,2103,2103,1.0,0.053141,0.318454,0.070907,0.310166,0.097018,0.237776,0.055966,0.225454,0.121989,0.208703,0.122831,0.146901
20170929,revenue_growth_yoy,v1,2103,2103,1.0,0.071848,0.307739,0.050868,0.304057,0.083293,0.244405,0.079335,0.185214,0.084093,0.156902,0.087629,0.085729
20170929,reversal_1m,v1,2103,2103,1.0,0.09071,0.624879,-0.035511,0.555557,-0.024385,0.490022,0.109467,0.423724,-0.026788,0.440815,-0.052351,0.34638
20170929,reversal_3y_6m,v1,2103,1526,0.72563,-0.06281,0.195368,0.035,0.454155,0.034,0.764196,-0.148781,0.105354,-0.036691,0.329672,-0.033258,0.6174
20170929,roe_stability_12q,v1,2103,1712,0.814075,0.016461,0.443852,0.00224,0.619553,-0.000585,0.796442,0.092438,0.341148,0.066976,0.416029,0.064075,0.516131
20170929,roe_ttm_12q_avg,v1,2103,1712,0.814075,0.119472,0.3794,0.07368,0.43613,0.13548,0.571549,0.298743,0.150694,0.253321,0.140762,0.323581,0.150848
20170929,sp_ttm,v1,2103,2103,1.0,-0.039819,0.485371,0.077332,0.769197,0.041513,1.000664,0.058298,0.252492,0.173551,0.43479,0.056668,0.573979
20170929,turnover_126d,v1,2103,2103,1.0,0.021751,0.775957,0.12113,1.39458,0.109093,1.713114,0.256204,0.321295,0.38909,0.532075,0.33733,0.620675
20170929,turnover_21d,v1,2103,2103,1.0,0.108961,0.954622,0.130166,1.69456,0.142382,1.976091,0.355001,0.463791,0.393638,0.716867,0.347006,0.808131
20170929,volatility_252d,v1,2103,2103,1.0,0.02185,0.640687,0.126408,1.166378,0.109254,1.571596,0.218525,0.346019,0.350536,0.632278,0.30778,0.794059
20171031,accruals,v1,2138,2062,0.964453,0.011483,0.357892,0.043315,0.72855,0.035257,1.215305,0.044813,0.211417,0.113975,0.49856,0.01961,0.838447
20171031,bp_mrq,v1,2138,2138,1.0,0.143831,0.61027,0.139032,0.919814,0.059048,1.145666,0.213423,0.28927,0.2764,0.481868,0.012066,0.612919
20171031,cfp_ttm,v1,2138,2062,0.964453,0.047559,0.674564,0.104575,1.017288,0.068382,1.428307,0.148058,0.271694,0.265906,0.457473,0.095759,0.619696
20171031,div_yield_ttm,v1,2138,2138,1.0,0.023163,0.629696,0.058235,0.872906,0.090824,1.165816,0.088106,0.250628,0.200678,0.366375,0.1269,0.505118
20171031,earnings_accel_2q_avg,v1,2138,1818,0.850327,0.029668,0.390516,0.092681,0.500094,0.071477,0.643093,0.095637,0.302138,0.166155,0.413515,0.100071,0.553727
20171031,ep_ttm,v1,2138,2138,1.0,0.11476,0.568577,0.180239,0.689126,0.11903,0.867502,0.227612,0.261088,0.382317,0.3145,0.160068,0.349007
20171031,fcfe_to_equity,v1,2138,2059,0.96305,0.042055,0.234265,0.021471,0.191946,-0.015762,0.360807,0.050283,0.13394,0.068405,0.067703,0.02869,0.175798
20171031,mom_6_1,v1,2138,2127,0.994855,0.120258,-0.154818,0.09221,-0.146149,0.091633,-0.096459,0.271039,-0.104167,0.241742,-0.000672,0.187897,0.066693
20171031,profit_growth_yoy,v1,2138,2138,1.0,0.056064,0.318454,0.124945,0.310166,0.074022,0.237776,0.114495,0.225454,0.180976,0.208703,0.096389,0.146901
20171031,revenue_growth_yoy,v1,2138,2138,1.0,0.007474,0.307739,0.018443,0.304057,0.036023,0.244405,0.041026,0.185214,0.032363,0.156902,0.037885,0.085729
20171031,reversal_1m,v1,2138,2138,1.0,0.028965,0.624879,-0.01475,0.555557,-0.026699,0.490022,-0.051446,0.423724,-0.131684,0.440815,-0.117201,0.34638
20171031,reversal_3y_6m,v1,2138,1533,0.717025,0.09243,0.195368,0.06949,0.454155,0.104647,0.764196,0.0014,0.105354,-0.065917,0.329672,0.03443,0.6174
20171031,roe_stability_12q,v1,2138,1809,0.846118,-0.003257,0.443852,-0.002587,0.619553,0.019343,0.796442,-0.002543,0.341148,0.01496,0.416029,0.068772,0.516131
20171031,roe_ttm_12q_avg,v1,2138,1809,0.846118,-0.010463,0.3794,0.042334,0.43613,0.070177,0.571549,0.086963,0.150694,0.173048,0.140762,0.19931,0.150848
20171031,sp_ttm,v1,2138,2138,1.0,0.143792,0.485371,0.158237,0.769197,0.043766,1.000664,0.172832,0.252492,0.238818,0.43479,-0.005232,0.573979
20171031,turnover_126d,v1,2138,2138,1.0,0.162936,0.775957,0.136373,1.39458,0.115601,1.713114,0.314827,0.321295,0.409087,0.532075,0.269309,0.620675
20171031,turnover_21d,v1,2138,2138,1.0,0.142061,0.954622,0.138752,1.69456,0.105721,1.976091,0.308018,0.463791,0.408555,0.716867,0.207805,0.808131
20171031,volatility_252d,v1,2138,2138,1.0,0.183268,0.640687,0.149544,1.166378,0.112423,1.571596,0.306732,0.346019,0.383789,0.632278,0.245694,0.794059
20171130,accruals,v1,2155,2078,0.964269,0.037974,0.357892,0.032807,0.72855,0.018716,1.215305,0.045732,0.211417,0.05571,0.49856,0.006904,0.838447
20171130,bp_mrq,v1,2155,2155,1.0,-0.018211,0.61027,0.045083,0.919814,-0.039573,1.145666,-0.038453,0.28927,0.107581,0.481868,-0.11755,0.612919
20171130,cfp_ttm,v1,2155,2078,0.964269,0.052426,0.674564,0.085966,1.017288,0.049074,1.428307,0.093093,0.271694,0.19551,0.457473,0.055677,0.619696
20171130,div_yield_ttm,v1,2155,2155,1.0,0.030297,0.629696,0.077406,0.872906,0.126807,1.165816,0.076525,0.250628,0.188509,0.366375,0.165705,0.505118
20171130,earnings_accel_2q_avg,v1,2155,1803,0.836659,0.060756,0.390516,0.102357,0.500094,0.056063,0.643093,0.088951,0.302138,0.160904,0.413515,0.067399,0.553727
20171130,ep_ttm,v1,2155,2155,1.0,0.042519,0.568577,0.157107,0.689126,0.092843,0.867502,0.095795,0.261088,0.326588,0.3145,0.111266,0.349007
20171130,fcfe_to_equity,v1,2155,2074,0.962413,0.010896,0.234265,0.023009,0.191946,-0.032171,0.360807,0.048604,0.13394,0.100638,0.067703,0.019462,0.175798
20171130,mom_6_1,v1,2155,2144,0.994896,0.12262,-0.154818,0.091533,-0.146149,0.041741,-0.096459,0.186602,-0.104167,0.21212,-0.000672,0.08497,0.066693
20171130,profit_growth_yoy,v1,2155,2155,1.0,0.061307,0.318454,0.129661,0.310166,0.0237,0.237776,0.090073,0.225454,0.199238,0.208703,0.011582,0.146901
20171130,revenue_growth_yoy,v1,2155,2155,1.0,0.011594,0.307739,0.089958,0.304057,0.035054,0.244405,0.02876,0.185214,0.120687,0.156902,0.010984,0.085729
20171130,reversal_1m,v1,2155,2155,1.0,0.038723,0.624879,0.022244,0.555557,0.045346,0.490022,-0.029541,0.423724,-0.142851,0.440815,-0.004497,0.34638
20171130,reversal_3y_6m,v1,2155,1515,0.703016,0.023912,0.195368,-0.013228,0.454155,0.056127,0.764196,-0.043125,0.105354,-0.165019,0.329672,-0.031103,0.6174
20171130,roe_stability_12q,v1,2155,1794,0.832483,-0.00529,0.443852,-0.011735,0.619553,0.015671,0.796442,0.045114,0.341148,0.012681,0.416029,0.064524,0.516131
20171130,roe_ttm_12q_avg,v1,2155,1794,0.832483,0.036837,0.3794,0.114415,0.43613,0.12027,0.571549,0.111274,0.150694,0.229384,0.140762,0.248118,0.150848
20171130,sp_ttm,v1,2155,2155,1.0,0.018078,0.485371,0.046272,0.769197,-0.019627,1.000664,0.054563,0.252492,0.144808,0.43479,-0.043375,0.573979
20171130,turnover_126d,v1,2155,2155,1.0,-0.000284,0.775957,0.070174,1.39458,-0.013187,1.713114,0.129863,0.321295,0.289036,0.532075,0.126487,0.620675
20171130,turnover_21d,v1,2155,2155,1.0,-0.017163,0.954622,0.050629,1.69456,-0.010786,1.976091,0.06597,0.463791,0.202779,0.716867,0.046356,0.808131
20171130,volatility_252d,v1,2155,2155,1.0,0.004633,0.640687,0.059799,1.166378,-0.016412,1.571596,0.119539,0.346019,0.256958,0.632278,0.101092,0.794059
20171229,accruals,v1,2178,2100,0.964187,0.010796,0.357892,-0.012853,0.72855,0.000118,1.215305,0.097493,0.211417,-0.068359,0.49856,0.00227,0.838447
20171229,bp_mrq,v1,2178,2178,1.0,0.106131,0.61027,-0.011638,0.919814,-0.032342,1.145666,0.273442,0.28927,-0.102684,0.481868,-0.099159,0.612919
20171229,cfp_ttm,v1,2178,2100,0.964187,0.082688,0.674564,0.001207,1.017288,0.047533,1.428307,0.221841,0.271694,-0.049423,0.457473,0.066705,0.619696
